row_id,timestamp,user_age,user_bmi,user_body_fat_pct,fitness_level,experience_years,resting_heart_rate,max_heart_rate,heart_rate_reserve,vo2_max_estimate,fitness_goal,time_available_min,weekly_consistency_days,workout_adherence_pct,preferred_timing,social_preference,sleep_quality,stress_level,diet_quality_score,hydration_liters,activity_level,injury_history,equipment_access,motivation_score,workout_name,muscle_groups,equipment_needed,target_workout_type,target_duration_min,target_intensity_level,estimated_calories,data_source,sleep_hours
8967,2025-11-30T00:16:17.136660,28.0,28.6,28.4,1,1,57.0,192,135,37.8,flexibility,30,7,100,afternoon,partner,excellent,chronic,6,3.7,moderately_active,none,,,WOD-2640,full_body,True,hiit,10.0,8,52.0,crossfit,
4851,2025-11-27T00:16:17.016779,,29.8,22.2,2,1,69.0,191,122,37.4,strength,90,6,72,afternoon,partner,poor,high,7,2.1,extremely_active,none,minimal,5.0,Bro Split - Intermediate Day 2,"legs,back,arms",True,strength,42.0,5,125.0,bodybuilding,
508,2026-03-12T00:16:16.883661,29.0,27.7,26.3,10,8,,191,136,54.6,rehabilitation,20,4,39,night,solo,good,high,8,1.6,lightly_active,none,minimal,8.0,WOD-2586,full_body,True,hiit,24.0,5,121.0,crossfit,
1373,2025-08-18T00:16:16.912474,24.0,20.2,27.2,1,0,69.0,196,127,31.5,general_health,45,3,76,morning,online_class,excellent,chronic,8,2.5,lightly_active,minor,outdoor,5.0,WOD-7716,full_body,True,hiit,31.0,6,114.0,crossfit,
307,2026-03-30T00:16:16.880997,24.0,25.0,22.0,2,0,65.0,196,131,40.6,general_health,30,6,73,night,online_class,fair,,7,3.3,very_active,none,outdoor,2.0,Bro Split - Advanced Day 4,"back,arms,chest",True,strength,21.0,9,52.0,bodybuilding,
9829,2025-10-03T00:16:17.161438,45.0,26.4,25.9,1,1,70.0,175,105,41.5,rehabilitation,90,4,44,evening,group,poor,moderate,7,3.2,extremely_active,none,full_gym,10.0,Push - Intermediate Day 2,"chest,shoulders,arms",True,strength,42.0,7,110.0,bodybuilding,
8721,2025-10-21T00:16:17.127398,,20.5,21.0,1,1,68.0,201,133,35.4,rehabilitation,45,4,93,evening,partner,good,low,6,2.7,very_active,minor,none,,Full Body - Advanced Day 4,"back,chest,shoulders",True,strength,31.0,9,63.0,bodybuilding,
5097,2025-05-31T00:16:17.022219,38.0,20.9,22.6,1,1,56.0,182,126,35.3,flexibility,30,2,36,evening,solo,fair,moderate,4,1.9,moderately_active,major,minimal,5.0,Bro Split - Advanced Day 5,"shoulders,chest,back",True,strength,21.0,7,43.0,bodybuilding,-3.0
56,2025-12-05T00:16:16.872212,18.0,27.6,24.1,1,0,63.0,202,139,35.8,general_health,45,3,74,afternoon,group,excellent,high,3,2.3,lightly_active,chronic,<html>,6.0,WOD-4298,full_body,True,hiit,10.0,5,50.0,crossfit,
5732,2025-12-27T00:16:17.043421,32.0,25.7,20.1,1,0,63.0,188,125,45.2,flexibility,20,3,80,morning,online_class,good,low,4,2.2,moderately_active,none,none,4.0,WOD-7245,full_body,True,hiit,14.0,8,65.0,crossfit,
5537,2025-08-13T00:16:17.037504,23.0,,19.9,1,1,62.0,197,135,40.3,weight_loss,60,5,72,evening,group,good,low,6,1.7,extremely_active,none,,8.0,Bro Split - Advanced Day 3,"arms,core,chest",True,strength,31.0,9,68.0,bodybuilding,
1514,2025-06-13T00:16:16.916482,,17.0,23.5,8,5,53.0,177,124,54.2,strength,30,3,77,afternoon,solo,fair,low,3,3.1,lightly_active,none,none,6.0,[deleted] Push - Intermediate Day 6,"chest,shoulders,arms",True,strength,30.0,7,51.0,bodybuilding,
1152,2025-12-22T00:16:16.905692,21.0,17.9,18.8,5,3,60.0,199,139,47.0,athletic_performance,90,3,42,night,solo,excellent,moderate,5,1.4,very_active,none,full_gym,3.0,Bro Split - Intermediate Day 4,"chest,shoulders,back",True,strength,90.0,7,161.0,bodybuilding,
6152,2025-11-27T00:16:17.055635,35.0,33.3,26.3,4,4,75.0,185,110,48.4,weight_loss,45,7,34,afternoon,group,good,chronic,6,3.4,very_active,none,full_gym,,   WOD-5717 ### ,full_body,True,hiit,10.0,8,,crossfit,
4288,2025-12-31T00:16:17.000362,37.0,17.3,16.1,4,3,59.0,183,124,42.8,endurance,60,4,84,evening,partner,poor,chronic,3,2.2,very_active,none,none,6.0,Pull - Novice Day 4,"back,arms",True,strength,45.0,5,77.0,bodybuilding,
5077,2026-01-13T00:16:17.022219,,26.3,18.9,1,0,60.0,202,142,33.5,muscle_gain,60,4,77,evening,group,fair,low,5,3.4,extremely_active,minor,home_gym,8.0,Bro Split - Novice Day 3,"back,legs,core",True,strength,42.0,6,110.0,bodybuilding,
3395,2026-03-31T00:16:16.973167,21.0,23.0,21.4,1,0,64.0,199,135,41.3,rehabilitation,15,5,67,night,solo,excellent,chronic,6,1.9,extremely_active,none,full_gym,4.0,WOD-9210,full_body,True,hiit,10.0,8,42.0,crossfit,
8417,2025-11-20T00:16:17.120880,26.0,22.9,31.5,1,0,60.0,194,134,35.2,weight_loss,90,5,93,night,solo,excellent,chronic,6,1.7,sedentary,none,home_gym,10.0,Power Yoga Flow,"full_body,flexibility",True,flexibility,62.0,5,70.0,yoga_patterns,
9552,2025-11-13T00:16:17.153375,45.0,30.8,29.4,1,0,66.0,175,109,37.6,weight_loss,90,5,81,morning,group,fair,low,8,2.4,sedentary,major,,6.0,Legs - Intermediate Day 3,"legs,core",True,strength,,5,190.0,bodybuilding,
8393,2025-08-21T00:16:17.119880,19.0,29.5,27.1,1,1,57.0,201,144,33.8,weight_loss,45,6,77,evening,partner,poor,moderate,5,3.9,extremely_active,major,none,5.0,Upper - Intermediate Day 4,"chest,back,shoulders,arms",True,strength,31.0,4,91.0,bodybuilding,
8809,2025-10-21T00:16:17.131524,34.0,23.6,26.1,8,6,44.0,186,142,51.0,weight_loss,60,3,64,morning,group,fair,chronic,9,2.8,very_active,none,minimal,,Pull - Intermediate Day 4,"back,arms",True,strength,60.0,7,141.0,bodybuilding,
7810,2025-06-28T00:16:17.103640,26.0,,12.8,8,6,49.0,194,145,52.4,strength,30,6,55,morning,partner,good,,9,2.1,very_active,none,home_gym,,WOD-7015,full_body,True,hiit,20.0,9,68.0,crossfit,
3674,2026-04-12T00:16:16.982455,25.0,27.2,19.5,7,5,56.0,195,139,56.7,athletic_performance,30,4,61,evening,online_class,good,chronic,4,2.6,moderately_active,minor,none,3.0,WOD-3715,full_body,True,hiit,20.0,10,99.0,crossfit,
5795,2025-11-25T00:16:17.043421,,20.6,22.0,4,3,,196,121,48.3,strength,30,5,77,morning,group,fair,low,7,3.0,lightly_active,none,,3.0,Bro Split - Novice Day 1,"chest,arms,core",True,strength,30.0,6,61.0,bodybuilding,
1360,2025-06-27T00:16:16.911079,30.0,23.9,22.3,2,1,59.0,190,131,45.7,athletic_performance,90,5,87,night,partner,fair,low,5,2.9,sedentary,none,none,,Power Yoga Flow,"full_body,flexibility",True,flexibility,,7,,yoga_patterns,
2146,2026-01-04T00:16:16.932327,25.0,23.7,25.6,3,2,64.0,195,131,42.3,rehabilitation,30,5,79,night,solo,fair,low,6,2.6,extremely_active,none,full_gym,6.0,Restorative Flow,"full_body,flexibility",True,flexibility,30.0,6,,yoga_patterns,
2868,2026-04-01T00:16:16.954279,,30.1,18.9,1,0,72.0,198,126,35.0,weight_loss,15,4,54,afternoon,group,excellent,high,9,3.7,moderately_active,minor,full_gym,5.0,WOD-9708,full_body,True,hiit,10.0,8,55.0,crossfit,
8820,2025-11-27T00:16:17.131524,,21.6,14.3,3,3,67.0,192,125,45.4,muscle_gain,20,4,59,night,solo,fair,moderate,6,3.5,sedentary,chronic,full_gym,9.0,WOD-9507,full_body,True,hiit,15.0,9,59.0,crossfit,
8522,2025-11-23T00:16:17.123878,37.0,25.9,20.2,1,0,66.0,183,117,31.8,muscle_gain,30,3,71,morning,partner,poor,low,7,2.7,lightly_active,major,none,,Vinyasa Flow,"full_body,flexibility",True,flexibility,14.0,4,,yoga_patterns,
5154,2025-11-28T00:16:17.022219,25.0,,15.3,10,8,60.0,195,135,55.2,flexibility,15,2,53,evening,partner,good,chronic,5,0.9,moderately_active,none,full_gym,2.0,WOD-9152,full_body,True,hiit,18.0,9,70.0,crossfit,
1527,2025-12-14T00:16:16.916482,42.0,26.8,20.8,2,2,60.0,178,118,40.3,strength,90,6,65,afternoon,group,excellent,moderate,9,3.7,very_active,minor,outdoor,9.0,Hatha Flow,"full_body,flexibility",False,flexibility,42.0,7,56.0,yoga_patterns,
2690,2025-11-29T00:16:16.952280,18.0,27.8,28.7,1,0,,202,120,39.1,flexibility,30,3,73,morning,partner,good,moderate,10,2.9,very_active,none,home_gym,10.0,Upper - Intermediate Day 5,"chest,back,shoulders,arms",True,strength,21.0,8,58.0,bodybuilding,
699,2025-06-07T00:16:16.891876,,29.0,17.3,7,5,75.0,196,121,56.6,flexibility,30,4,64,evening,group,good,low,8,2.3,lightly_active,minor,full_gym,3.0,WOD-9964,full_body,True,hiit,15.0,6,79.0,crossfit,
2610,2025-11-30T00:16:16.949318,,31.9,27.2,1,1,68.0,189,121,37.7,weight_loss,30,6,100,morning,group,excellent,moderate,6,1.6,very_active,none,none,9.0,Full Body - Novice Day 5,"back,legs,arms",True,strength,21.0,7,66.0,bodybuilding,
1380,2025-06-21T00:16:16.912474,39.0,22.5,18.0,7,4,78.0,181,103,60.7,strength,45,2,47,morning,partner,good,high,1,2.2,lightly_active,none,full_gym,8.0,WOD-3266,full_body,True,hiit,15.0,5,61.0,crossfit,
6243,2026-03-23T00:16:17.058609,34.0,22.2,23.9,8,5,,186,123,60.6,strength,45,3,54,afternoon,online_class,excellent,,6,3.0,sedentary,chronic,minimal,6.0,WOD-6647,full_body,True,hiit,20.0,6,81.0,crossfit,
8551,2025-09-29T00:16:17.124878,32.0,22.5,16.8,1,0,63.0,188,125,37.9,strength,45,3,67,night,online_class,poor,chronic,9,2.8,extremely_active,chronic,outdoor,8.0,WOD-5845,full_body,True,hiit,,8,57.0,crossfit,
1585,2025-09-03T00:16:16.918483,43.0,24.2,22.7,10,11,55.0,177,122,61.6,muscle_gain,90,5,81,evening,partner,excellent,,8,2.6,lightly_active,none,home_gym,6.0,Yin Yoga Flow,"full_body,flexibility",True,flexibility,72.0,4,87.0,yoga_patterns,
8104,2026-02-13T00:16:17.110998,27.0,22.1,25.5,1,0,,193,138,40.7,muscle_gain,45,5,44,night,solo,good,low,10,2.6,sedentary,minor,home_gym,8.0,Pull - Novice Day 5,"back,arms",True,strength,31.0,6,68.0,bodybuilding,
2917,2026-01-13T00:16:16.958464,19.0,19.9,19.1,2,1,58.0,201,143,33.9,rehabilitation,30,4,100,evening,group,poor,moderate,1,3.1,moderately_active,major,full_gym,10.0,WOD-1540,full_body,True,hiit,21.0,7,76.0,crossfit,
9764,2025-07-08T00:16:17.159302,31.0,31.2,37.7,1,0,60.0,189,129,42.1,weight_loss,20,4,63,night,group,fair,moderate,9,2.1,sedentary,none,home_gym,3.0,WOD-9725,full_body,True,hiit,14.0,6,80.0,crossfit,
4938,2025-12-17T00:16:17.019778,27.0,23.1,13.0,7,4,55.0,193,138,49.1,muscle_gain,60,3,100,afternoon,group,excellent,,8,2.9,moderately_active,none,full_gym,5.0,Lower - Novice Day 4,"legs,core",True,strength,60.0,6,138.0,bodybuilding,
3340,2025-08-03T00:16:16.972168,20.0,22.8,14.1,2,2,73.0,200,127,39.4,muscle_gain,60,2,72,evening,group,excellent,chronic,2,2.9,very_active,none,none,8.0,Restorative Flow,"full_body,flexibility",False,flexibility,,6,47.0,yoga_patterns,
7485,2025-10-28T00:16:17.093678,21.0,23.1,21.1,3,2,80.0,199,119,39.2,athletic_performance,30,2,60,morning,partner,fair,high,6,3.3,extremely_active,minor,minimal,9.0,Lower - Intermediate Day 5,"legs,core",True,strength,30.0,7,69.0,bodybuilding,
6010,2025-08-12T00:16:17.049923,51.0,22.8,10.9,6,4,64.0,169,105,54.8,muscle_gain,45,3,59,night,group,fair,low,7,3.2,sedentary,minor,minimal,1.0,Power Yoga Flow,"full_body,flexibility",False,flexibility,45.0,6,51.0,yoga_patterns,
1442,2025-08-17T00:16:16.914481,41.0,26.0,18.2,1,0,67.0,179,112,42.8,general_health,45,4,100,morning,online_class,good,moderate,7,2.4,extremely_active,none,none,4.0,Upper - Advanced Day 5,"chest,back,shoulders,arms",True,strength,31.0,9,80.0,bodybuilding,
8321,2025-09-18T00:16:17.118468,39.0,34.5,21.5,3,2,73.0,181,108,43.0,weight_loss,30,3,22,morning,solo,fair,moderate,6,2.5,very_active,minor,full_gym,9.0,Vinyasa Flow,"full_body,flexibility",True,flexibility,30.0,6,51.0,yoga_patterns,
4269,2025-08-09T00:16:17.000362,32.0,29.5,18.1,8,5,59.0,188,129,52.2,muscle_gain,90,6,63,afternoon,group,fair,high,5,2.9,moderately_active,minor,home_gym,1.0,Pull - Novice Day 1,"back,arms",True,strength,,5,177.0,bodybuilding,
3643,2025-10-09T00:16:16.981379,18.0,26.2,19.5,1,0,63.0,202,139,39.6,strength,45,4,83,morning,group,excellent,moderate,8,1.4,very_active,none,home_gym,6.0,Upper - Advanced Day 4,"chest,back,shoulders,arms",True,strength,31.0,9,81.0,bodybuilding,
6535,2025-10-13T00:16:17.066148,,31.7,27.0,1,0,51.0,190,139,32.8,general_health,45,6,83,morning,solo,good,moderate,7,3.3,sedentary,none,none,6.0,Bro Split - Intermediate Day 4,"legs,chest,shoulders",True,strength,31.0,7,98.0,bodybuilding,
5422,2025-09-01T00:16:17.034177,,20.7,25.3,1,0,61.0,195,134,35.4,flexibility,45,4,80,afternoon,online_class,good,,5,1.6,moderately_active,none,minimal,1.0,WOD-5585,full_body,True,hiit,10.0,8,37.0,crossfit,
3539,2025-06-27T00:16:16.978122,22.0,70.0,30.8,1,1,63.0,198,135,36.7,athletic_performance,45,2,53,evening,group,good,low,6,1.8,moderately_active,none,outdoor,6.0,   Push - Advanced Day 5 ### ,"chest,shoulders,arms",True,strength,31.0,9,78.0,bodybuilding,
1291,2026-01-22T00:16:16.910126,22.0,23.8,22.2,2,1,51.0,198,147,37.2,athletic_performance,30,3,22,afternoon,online_class,poor,high,6,1.7,moderately_active,minor,full_gym,,WOD-8017,full_body,True,hiit,14.0,6,61.0,crossfit,
7281,2025-11-27T00:16:17.088364,23.0,29.5,24.2,5,3,61.0,197,136,49.3,flexibility,20,1,76,evening,partner,fair,low,9,1.9,very_active,minor,home_gym,4.0,WOD-3434,full_body,True,hiit,12.0,6,64.0,crossfit,
1474,2025-08-02T00:16:16.915584,25.0,20.8,23.8,10,7,64.0,195,131,60.7,weight_loss,15,5,63,morning,online_class,poor,moderate,5,3.3,lightly_active,none,none,8.0,WOD-8290,full_body,True,hiit,12.0,5,45.0,crossfit,
829,2025-08-13T00:16:16.895880,32.0,24.8,21.2,5,3,66.0,188,122,43.8,flexibility,45,4,66,evening,partner,excellent,chronic,9,3.1,lightly_active,none,none,,WOD-4502,full_body,True,hiit,20.0,10,90.0,crossfit,
6125,2025-12-17T00:16:17.054495,29.0,,22.9,1,1,56.0,191,135,33.6,strength,45,5,51,morning,online_class,fair,moderate,6,1.8,extremely_active,chronic,home_gym,7.0,Hatha Flow,"full_body,flexibility",False,flexibility,31.0,3,37.0,yoga_patterns,
1091,2025-11-16T00:16:16.903693,,24.8,17.0,1,0,59.0,192,133,37.8,athletic_performance,30,6,45,morning,group,fair,moderate,2,1.7,sedentary,none,,7.0,Push - Novice Day 2,"chest,shoulders,arms",True,strength,21.0,6,52.0,bodybuilding,
1197,2025-06-22T00:16:16.906692,38.0,27.4,32.9,10,7,58.0,182,124,60.7,strength,90,3,95,afternoon,partner,poor,moderate,8,1.6,extremely_active,minor,outdoor,4.0,Yin Yoga Flow,"full_body,flexibility",True,flexibility,24.0,2,32.0,yoga_patterns,
5020,2025-12-12T00:16:17.022219,,,17.9,6,4,71.0,198,127,49.7,rehabilitation,30,4,87,afternoon,partner,good,moderate,3,2.6,sedentary,chronic,none,1.0,Legs - Advanced Day 2,"legs,core",True,strength,-10.0,9,,bodybuilding,
4132,2025-08-26T00:16:16.994519,42.0,33.0,16.0,8,6,,178,122,57.3,athletic_performance,90,3,75,afternoon,partner,excellent,low,9,2.9,sedentary,minor,none,4.0,Lower - Intermediate Day 3,"legs,core",True,strength,75.0,7,247.0,bodybuilding,
9921,2026-01-14T00:16:17.164432,,23.3,22.4,2,2,71.0,183,112,43.7,rehabilitation,45,3,76,evening,online_class,good,moderate,1,2.0,moderately_active,none,home_gym,4.0,Restorative Flow,"full_body,flexibility",False,flexibility,31.0,6,36.0,yoga_patterns,
7398,2026-03-25T00:16:17.091666,45.0,23.8,29.3,1,0,74.0,175,101,41.1,endurance,60,5,94,morning,partner,excellent,high,5,2.2,extremely_active,minor,home_gym,9.0,Full Body - Intermediate Day 3,"shoulders,chest,legs",True,strength,42.0,7,99.0,bodybuilding,-3.0
5644,2025-07-11T00:16:17.041011,28.0,,27.8,1,0,68.0,192,124,38.1,athletic_performance,45,3,81,morning,partner,good,moderate,1,1.9,sedentary,chronic,home_gym,5.0,Pull - Intermediate Day 2,"back,arms",True,strength,31.0,7,,bodybuilding,
6085,2026-04-14T00:16:17.049923,33.0,,23.4,1,0,,187,124,32.0,athletic_performance,60,3,81,night,partner,excellent,high,7,3.3,sedentary,none,none,4.0,Upper - Advanced Day 6,"chest,back,shoulders,arms",True,strength,42.0,8,123.0,bodybuilding,
84,2025-08-12T00:16:16.873214,55.0,33.5,18.9,4,3,59.0,165,106,47.5,athletic_performance,90,4,65,afternoon,solo,fair,low,6,3.0,moderately_active,none,none,4.0,Lower - Advanced Day 4,"legs,core",True,strength,60.0,9,,bodybuilding,
6188,2026-02-03T00:16:17.056609,18.0,23.3,10.2,1,0,62.0,202,140,43.5,athletic_performance,30,5,98,night,group,fair,moderate,10,2.0,sedentary,minor,outdoor,6.0,Bro Split - Advanced Day 2,"legs,core,chest",True,strength,21.0,9,,bodybuilding,
4963,2025-08-13T00:16:17.020179,,24.0,16.5,1,0,67.0,196,129,37.0,strength,30,3,84,night,group,excellent,moderate,6,2.8,very_active,minor,none,6.0,Legs - Novice Day 6,"legs,core",True,strength??,21.0,6,50.0,bodybuilding,
3635,2025-12-18T00:16:16.981379,31.0,22.5,28.2,6,2,65.0,189,124,54.7,athletic_performance,30,5,100,afternoon,solo,good,moderate,8,2.2,lightly_active,major,outdoor,2.0,Legs - Advanced Day 4,"legs,core",True,strength,30.0,7,,bodybuilding,
5341,2025-12-19T00:16:17.032175,36.0,,17.9,3,2,55.0,184,129,44.1,muscle_gain,30,4,90,evening,group,fair,high,8,3.8,moderately_active,minor,outdoor,6.0,Bro Split - Advanced Day 2,"shoulders,core,arms",True,strength,30.0,8,64.0,bodybuilding,
7648,2025-11-20T00:16:17.098671,28.0,26.1,11.5,2,2,68.0,192,124,40.9,muscle_gain,60,4,84,afternoon,online_class,good,chronic,8,2.8,lightly_active,none,none,7.0,Full Body - Intermediate Day 4,"legs,core,chest",True,strength,31.0,7,80.0,bodybuilding,
5064,2025-12-12T00:16:17.022219,22.0,26.6,12.5,3,3,65.0,198,133,40.6,muscle_gain,45,4,67,evening,partner,good,,6,2.6,lightly_active,major,full_gym,5.0,Push - Intermediate Day 5,"chest,shoulders,arms",True,strength,45.0,5,119.0,bodybuilding,
7817,2026-04-19T00:16:17.103640,35.0,28.1,23.7,2,1,75.0,185,110,40.9,rehabilitation,45,3,55,evening,online_class,fair,low,8,2.9,moderately_active,none,none,10.0,Vinyasa Flow,"full_body,flexibility",False,flexibility,31.0,5,43.0,yoga_patterns,
907,2025-07-28T00:16:16.897137,28.0,27.3,13.6,6,5,66.0,192,126,50.6,athletic_performance,45,2,93,evening,partner,excellent,chronic,9,1.9,sedentary,minor,minimal,9.0,Full Body - Intermediate Day 4,"back,chest,core",True,strength,45.0,8,122.0,bodybuilding,
4647,2026-02-06T00:16:17.011330,52.0,26.4,20.6,3,4,64.0,168,104,43.6,general_health,30,7,20,afternoon,group,excellent,chronic,6,2.5,sedentary,chronic,minimal,1.0,Power Yoga Flow,"full_body,flexibility",False,flexibility,30.0,4,39.0,yoga_patterns,
7351,2025-05-25T00:16:17.089662,49.0,16.0,15.0,1,1,66.0,171,105,41.7,rehabilitation,90,7,34,night,solo,good,low,1,2.4,lightly_active,chronic,full_gym,9.0,Vinyasa Flow,"full_body,flexibility",False,flexibility,31.0,6,24.0,yoga_patterns,
4106,2025-12-24T00:16:16.994519,30.0,,30.1,1,0,50.0,190,140,38.9,weight_loss,20,5,61,afternoon,group,excellent,high,7,2.0,moderately_active,none,outdoor,7.0,WOD-8632,full_body,True,hiit,10.0,8,59.0,crossfit,
213,2025-06-12T00:16:16.876828,18.0,21.7,27.9,1,0,50.0,202,152,36.9,endurance,60,4,50,afternoon,online_class,good,moderate,5,3.3,lightly_active,none,outdoor,6.0,Push - Advanced Day 5,"chest,shoulders,arms",True,strength,42.0,9,,bodybuilding,
4709,2026-04-17T00:16:17.012346,29.0,24.1,15.4,2,1,71.0,191,120,43.3,muscle_gain,30,5,92,evening,online_class,good,low,6,3.3,moderately_active,major,full_gym,6.0,Pull - Intermediate Day 6,"back,arms",True,strength,,5,50.0,bodybuilding,
7494,2025-08-30T00:16:17.093678,45.0,28.1,17.2,3,3,67.0,175,108,40.0,flexibility,45,4,20,afternoon,solo,fair,chronic,7,2.6,lightly_active,minor,none,4.0,Upper - Intermediate Day 6,"chest,back,shoulders,arms",True,strength,45.0,7,126.0,bodybuilding,
3007,2026-04-26T00:16:16.961507,,27.9,25.2,1,1,,166,101,32.9,rehabilitation,60,3,67,evening,partner,good,,2,3.3,moderately_active,chronic,outdoor,5.0,Push - Advanced Day 2,"chest,shoulders,arms",True,strength,42.0,9,117.0,bodybuilding,
9317,2026-04-07T00:16:17.146429,34.0,31.9,22.8,2,1,57.0,186,129,38.9,athletic_performance,45,5,78,afternoon,group,fair,moderate,3,2.5,sedentary,minor,full_gym,5.0,WOD-4586,full_body,True,hiit,31.0,10,181.0,crossfit,
6093,2026-04-16T00:16:17.054495,18.0,22.1,21.3,1,0,64.0,202,138,43.9,rehabilitation,30,3,66,night,online_class,good,high,2,1.9,extremely_active,none,full_gym,9.0,Pull - Novice Day 2,"back,arms",True,strength,21.0,6,,bodybuilding,
9878,2025-10-13T00:16:17.163435,34.0,27.6,12.2,6,4,71.0,186,115,51.7,muscle_gain,30,5,75,afternoon,online_class,good,chronic,4,2.9,very_active,minor,full_gym,9.0,Lower - Advanced Day 6,"legs,core",True,strength,30.0,10,82.0,bodybuilding,
766,2026-03-18T00:16:16.893874,,27.7,28.8,1,0,67.0,190,123,32.1,general_health,20,2,77,afternoon,partner,good,moderate,7,3.0,sedentary,chronic,home_gym,2.0,WOD-1467,full_body,True,hiit,14.0,6,71.0,crossfit,
1449,2025-12-07T00:16:16.914481,36.0,26.5,21.3,1,1,65.0,184,119,38.5,flexibility,90,7,97,evening,solo,fair,moderate,1,2.8,sedentary,none,outdoor,10.0,Legs - Intermediate Day 3,"legs,core",True,strength,62.0,8,164.0,bodybuilding,
8445,2026-02-17T00:16:17.121879,25.0,30.7,31.1,1,0,68.0,195,127,41.1,general_health,30,4,41,morning,online_class,excellent,high,1,2.7,very_active,none,outdoor,5.0,WOD-5996,full_body,True,hiit,14.0,5,78.0,crossfit,
1331,2025-12-11T00:16:16.911079,,22.9,19.1,1,0,63.0,189,126,39.0,athletic_performance,30,4,64,morning,partner,excellent,low,7,1.5,moderately_active,none,outdoor,9.0,WOD-9950,full_body,True,hiit,21.0,10,88.0,crossfit,
6322,2026-02-22T00:16:17.060632,41.0,21.9,21.5,3,2,60.0,179,119,34.6,endurance,90,6,40,morning,online_class,excellent,moderate,3,2.2,lightly_active,minor,none,7.0,[deleted] Pull - Novice Day 6,"back,arms",True,strength,45.0,6,98.0,bodybuilding,
9410,2026-01-05T00:16:17.148173,27.0,23.1,8.9,1,0,57.0,193,136,40.4,athletic_performance,60,4,33,night,group,excellent,low,9,3.5,very_active,none,home_gym,6.0,Pull - Advanced Day 5,"back,arms",True,strength,42.0,9,97.0,bodybuilding,
3217,2025-08-29T00:16:16.967212,36.0,,13.5,1,0,73.0,184,111,44.7,weight_loss,30,7,75,night,online_class,good,,6,1.7,moderately_active,none,none,4.0,Restorative Flow,"full_body,flexibility",True,flexibility,14.0,5,17.0,yoga_patterns,
5734,2026-01-28T00:16:17.043421,50.0,25.5,15.8,3,2,60.0,170,110,43.3,muscle_gain,30,3,61,morning,group,good,chronic,5,2.4,extremely_active,major,minimal,,Bro Split - Intermediate Day 6,"core,arms,chest",True,strength,30.0,5,76.0,bodybuilding,
9190,2025-07-06T00:16:17.142550,,25.0,23.7,8,6,58.0,196,138,58.2,athletic_performance,15,3,94,afternoon,group,poor,moderate,6,1.8,extremely_active,minor,full_gym,7.0,WOD-7344,full_body,True,hiit,15.0,7,68.0,crossfit,
2976,2025-11-26T00:16:16.960464,21.0,23.3,24.4,4,3,58.0,199,141,45.0,strength,20,3,76,night,online_class,poor,moderate,8,2.3,lightly_active,minor,minimal,6.0,WOD-2030,full_body,True,hiit,10.0,8,42.0,crossfit,
6405,2025-12-31T00:16:17.062629,38.0,,16.2,1,1,56.0,182,126,35.9,general_health,90,1,54,night,group,fair,moderate,7,1.9,very_active,chronic,NoneType,,Push - Advanced Day 2,"chest,shoulders,arms",True,strength,52.0,9,96.0,bodybuilding,
2017,2025-09-29T00:16:16.932327,25.0,28.9,30.9,1,0,67.0,195,128,38.2,weight_loss,15,1,98,afternoon,group,good,high,8,3.5,extremely_active,none,minimal,2.0,WOD-3285,full_body,True,hiit,,7,52.0,crossfit,
4829,2025-10-06T00:16:17.016329,40.0,31.7,23.3,10,7,44.0,180,136,63.9,weight_loss,20,3,90,morning,online_class,good,moderate,7,1.3,extremely_active,none,none,7.0,WOD-6352,full_body,True,hiit,24.0,6,139.0,crossfit,
5083,2026-02-23T00:16:17.022219,44.0,24.3,13.4,6,5,,176,98,51.3,strength,45,2,74,night,partner,good,moderate,7,2.7,very_active,chronic,home_gym,3.0,Push - Intermediate Day 6,"chest,shoulders,arms",True,strength,45.0,7,109.0,bodybuilding,
2831,2026-04-16T00:16:16.954279,37.0,25.8,29.6,5,3,61.0,183,122,47.7,general_health,45,5,88,morning,group,good,moderate,10,3.1,very_active,none,home_gym,3.0,Pull - Novice Day 1,"back,arms",True,strength,,6,,bodybuilding,
1408,2025-10-26T00:16:16.913525,,23.8,28.4,8,6,56.0,186,130,55.3,weight_loss,30,6,70,night,solo,good,,7,3.6,sedentary,minor,minimal,8.0,Upper - Novice Day 4,"chest,back,shoulders,arms",True,strength,30.0,5,,bodybuilding,
3963,2026-03-08T00:16:16.989095,32.0,,16.3,9,6,60.0,188,128,62.9,endurance,45,5,54,afternoon,solo,good,moderate,7,2.6,lightly_active,chronic,full_gym,9.0,Full Body - Novice Day 2,"back,legs,core",True,strength,54.0,7,,bodybuilding,
8715,2026-01-10T00:16:17.127398,,23.0,19.4,7,5,61.0,189,128,51.3,rehabilitation,45,2,38,morning,group,good,high,10,2.7,sedentary,none,home_gym,2.0,WOD-4179,full_body,True,hiit,,9,189.0,crossfit,
7177,2025-10-26T00:16:17.085368,22.0,,27.4,1,1,59.0,198,139,34.3,athletic_performance,45,7,56,morning,group,good,chronic,7,2.1,sedentary,minor,none,6.0,Push - Intermediate Day 3,"chest,shoulders,arms",True,strength,31.0,7,91.0,bodybuilding,
5934,2025-12-30T00:16:17.048924,18.0,20.8,10.4,1,0,61.0,202,141,39.1,muscle_gain,60,7,58,morning,solo,good,high,6,2.3,moderately_active,none,none,7.0,Full Body - Novice Day 3,"shoulders,core,legs",True,strength,42.0,5,87.0,bodybuilding,
