row_id,timestamp,user_age,user_bmi,user_body_fat_pct,fitness_level,experience_years,resting_heart_rate,max_heart_rate,heart_rate_reserve,vo2_max_estimate,fitness_goal,time_available_min,weekly_consistency_days,workout_adherence_pct,preferred_timing,social_preference,sleep_quality,stress_level,diet_quality_score,hydration_liters,activity_level,injury_history,equipment_access,motivation_score,workout_name,muscle_groups,equipment_needed,target_workout_type,target_duration_min,target_intensity_level,estimated_calories,data_source,sleep_hours
370,2025-05-04T00:16:16.883030,42.0,28.5,18.3,1,1,71,178,107,35.1,endurance,20,3,50,evening,partner,fair,high,7,3.5,moderately_active,chronic,home_gym,6.0,WOD-2351,full_body,True,hiit,10,5,52.0,crossfit,
4938,2025-12-17T00:16:17.019778,27.0,23.1,13.0,7,4,55,193,138,49.1,muscle_gain,60,3,100,afternoon,group,excellent,chronic,8,2.9,moderately_active,none,full_gym,5.0,Lower - Novice Day 4,"legs,core",True,strength,60,6,138.0,bodybuilding,
2705,2025-05-12T00:16:16.952280,20.0,33.9,35.8,2,2,62,200,138,40.9,weight_loss,30,3,47,afternoon,online_class,fair,high,5,1.6,sedentary,none,outdoor,5.0,Yin Yoga Flow,"full_body,flexibility",False,flexibility,21,4,35.0,yoga_patterns,
5286,2025-11-25T00:16:17.030170,35.0,24.4,19.8,1,0,58,185,127,40.9,strength,15,3,70,morning,group,fair,high,4,2.8,sedentary,none,outdoor,2.0,WOD-5872,full_body,True,hiit,10,9,44.0,crossfit,
176,2026-01-27T00:16:16.875829,19.0,27.4,17.2,1,1,59,201,142,32.7,muscle_gain,15,4,67,afternoon,group,excellent,high,4,3.1,extremely_active,minor,none,1.0,WOD-5443,full_body,True,hiit,10,7,50.0,crossfit,
7970,2025-09-23T00:16:17.104672,38.0,19.8,12.9,4,3,74,182,108,45.5,flexibility,30,3,54,evening,group,good,moderate,5,3.8,very_active,none,outdoor,8.0,WOD-4777,full_body,True,hiit,30,6,108.0,crossfit,
2094,2025-05-06T00:16:16.932327,55.0,27.7,29.2,1,0,71,165,94,38.4,weight_loss,45,4,75,night,solo,fair,moderate,6,2.7,very_active,minor,outdoor,8.0,Upper - Advanced Day 2,"chest,back,shoulders,arms",True,strength,31,9,85.0,bodybuilding,
8752,2025-11-15T00:16:17.127398,24.0,25.9,13.4,1,1,54,196,142,43.3,general_health,45,5,100,afternoon,group,good,high,8,2.1,sedentary,minor,full_gym,9.0,WOD-6037,full_body,True,hiit,10,8,47.0,crossfit,
3492,2025-09-23T00:16:16.975070,18.0,25.2,26.7,1,0,61,202,141,36.5,general_health,45,7,76,afternoon,partner,fair,low,6,2.2,very_active,none,minimal,2.0,Push - Advanced Day 3,"chest,shoulders,arms",True,strength,31,9,78.0,bodybuilding,
1921,2025-05-08T00:16:16.925164,27.0,32.8,28.6,2,2,58,193,135,39.6,weight_loss,45,5,86,evening,online_class,good,low,7,1.7,extremely_active,none,none,4.0,Pull - Novice Day 1,"back,arms",True,strength,31,6,101.0,bodybuilding,
83,2026-03-25T00:16:16.873214,29.0,23.3,20.9,3,3,72,191,119,36.1,muscle_gain,45,3,53,night,online_class,fair,moderate,5,1.4,very_active,none,none,3.0,WOD-6467,full_body,True,hiit,15,10,64.0,crossfit,
817,2025-06-15T00:16:16.895880,31.0,26.1,34.6,6,3,67,189,122,52.5,strength,20,5,92,afternoon,solo,excellent,chronic,4,2.7,very_active,none,outdoor,,WOD-5724,full_body,True,hiit,20,8,95.0,crossfit,
8858,2025-10-25T00:16:17.133667,18.0,29.9,14.9,1,0,50,202,152,44.0,athletic_performance,30,4,46,morning,group,excellent,moderate,5,3.1,extremely_active,none,none,9.0,WOD-3237,full_body,True,hiit,10,9,54.0,crossfit,
7835,2025-10-09T00:16:17.103640,43.0,19.4,31.4,10,8,50,177,127,63.5,general_health,90,6,100,evening,partner,fair,chronic,5,2.9,lightly_active,none,minimal,5.0,Vinyasa Flow,"full_body,flexibility",False,flexibility,36,3,34.0,yoga_patterns,
4397,2026-01-29T00:16:17.001362,28.0,24.9,33.0,2,2,77,192,115,39.4,endurance,90,2,71,evening,partner,good,moderate,7,3.3,very_active,none,none,7.0,Full Body - Advanced Day 2,"back,arms,shoulders",True,strength,31,9,77.0,bodybuilding,
7217,2025-11-07T00:16:17.086364,,23.6,24.1,2,2,67,177,110,41.5,general_health,45,3,81,night,group,good,high,8,1.7,lightly_active,minor,minimal,9.0,Lower - Novice Day 3,"legs,core",True,strength,31,6,73.0,bodybuilding,
5569,2025-11-24T00:16:17.037504,31.0,24.5,28.2,1,0,50,189,139,35.9,weight_loss,20,4,66,evening,online_class,fair,moderate,5,3.0,moderately_active,chronic,full_gym,6.0,WOD-5673,full_body,True,hiit,10,9,44.0,crossfit,
284,2026-04-26T00:16:16.876828,48.0,27.5,21.5,1,1,58,172,114,37.3,athletic_performance,45,2,54,morning,online_class,fair,moderate,7,2.0,lightly_active,none,minimal,5.0,Push - Advanced Day 3,"chest,shoulders,arms",True,strength,31,9,85.0,bodybuilding,
4121,2025-05-22T00:16:16.994519,24.0,24.2,18.8,3,3,62,196,134,44.9,muscle_gain,30,4,72,afternoon,solo,good,low,6,3.0,moderately_active,minor,home_gym,5.0,Full Body - Intermediate Day 1,"legs,chest,shoulders",True,strength,30,7,72.0,bodybuilding,
7969,2025-07-12T00:16:17.104672,,28.2,26.7,7,5,67,188,121,53.4,flexibility,60,5,69,night,partner,excellent,low,9,2.8,very_active,major,minimal,6.0,Pull - Intermediate Day 1,"back,arms",True,strength,60,5,169.0,bodybuilding,
610,2026-03-06T00:16:16.889766,31.0,23.4,14.6,3,3,54,189,135,43.8,rehabilitation,30,3,100,evening,solo,excellent,high,5,2.3,sedentary,chronic,minimal,4.0,Legs - Advanced Day 4,"legs,core",True,strength,30,8,70.0,bodybuilding,
2916,2025-12-27T00:16:16.958464,18.0,26.2,18.7,1,0,58,202,144,35.1,flexibility,60,5,81,night,solo,good,chronic,5,2.6,very_active,none,full_gym,3.0,Pull - Intermediate Day 1,"back,arms",True,strength,42,7,110.0,bodybuilding,
1814,2025-07-21T00:16:16.925164,29.0,25.3,19.9,1,0,53,191,138,35.4,weight_loss,30,2,90,night,solo,fair,moderate,5,1.3,extremely_active,major,full_gym,9.0,WOD-3468,full_body,True,hiit,21,5,97.0,crossfit,
1272,2025-12-17T00:16:16.909056,29.0,,18.1,8,6,46,191,145,55.6,muscle_gain,45,4,77,evening,online_class,excellent,chronic,8,2.4,sedentary,minor,full_gym,3.0,WOD-4470,full_body,True,hiit,20,8,98.0,crossfit,
8613,2025-05-17T00:16:17.125878,28.0,24.5,28.3,1,0,73,192,119,37.4,athletic_performance,15,4,63,morning,partner,good,moderate,6,1.9,lightly_active,minor,full_gym,4.0,WOD-9410,full_body,True,hiit,10,8,44.0,crossfit,
9884,2026-04-27T00:16:17.163435,50.0,28.7,14.5,10,6,64,170,106,56.8,flexibility,90,5,72,afternoon,group,fair,moderate,7,2.4,sedentary,none,outdoor,7.0,Lower - Advanced Day 6,"legs,core",True,strength,54,9,154.0,bodybuilding,
2995,2025-06-16T00:16:16.961507,32.0,22.3,21.7,2,1,63,188,125,38.7,endurance,90,4,84,morning,solo,good,high,1,2.3,lightly_active,minor,home_gym,3.0,Legs - Novice Day 1,"legs,core",True,strength,52,5,115.0,bodybuilding,
9700,2026-02-09T00:16:17.154994,37.0,24.3,9.5,2,1,62,183,121,41.4,muscle_gain,30,5,40,night,solo,fair,moderate,7,2.6,very_active,major,none,2.0,Vinyasa Flow,"full_body,flexibility",True,flexibility,21,2,25.0,yoga_patterns,
7149,2025-12-30T00:16:17.084355,28.0,,24.3,1,1,65,192,127,35.9,strength,45,4,70,night,group,good,moderate,9,2.9,moderately_active,minor,none,9.0,Lower - Intermediate Day 4,"legs,core",True,strength,31,8,79.0,bodybuilding,
6105,2025-09-16T00:16:17.054495,42.0,30.2,17.1,1,1,72,178,106,33.9,muscle_gain,60,3,89,afternoon,online_class,poor,moderate,8,3.6,lightly_active,none,outdoor,8.0,Legs - Advanced Day 4,"legs,core",True,strength,42,8,126.0,bodybuilding,
7837,2025-12-19T00:16:17.103640,34.0,22.3,17.4,1,0,70,186,116,37.9,flexibility,45,5,54,evening,solo,excellent,high,6,3.1,sedentary,none,minimal,10.0,WOD-9856,full_body,True,hiit,31,8,126.0,crossfit,
2643,2026-01-01T00:16:16.950275,38.0,17.9,18.2,1,1,70,182,112,38.7,rehabilitation,45,6,37,evening,partner,excellent,moderate,5,0.9,sedentary,none,outdoor,4.0,Hatha Flow,"full_body,flexibility",False,flexibility,31,6,27.0,yoga_patterns,
7255,2025-06-28T00:16:17.087364,30.0,23.4,23.4,5,4,70,190,120,45.5,rehabilitation,30,3,79,night,solo,poor,chronic,8,2.4,moderately_active,chronic,minimal,6.0,Push - Intermediate Day 1,"chest,shoulders,arms",True,strength,30,6,70.0,bodybuilding,
4509,2026-03-28T00:16:17.006980,31.0,31.4,19.0,2,2,67,189,122,52.9,general_health,45,5,69,night,partner,fair,high,9,2.7,sedentary,none,full_gym,3.0,Pull - Intermediate Day 6,"back,arms",True,strength,31,6,97.0,bodybuilding,
2306,2025-11-01T00:16:16.940396,19.0,28.1,23.3,1,1,66,201,135,37.4,weight_loss,30,3,87,afternoon,solo,excellent,moderate,3,2.1,extremely_active,none,home_gym,9.0,Pull - Intermediate Day 2,"back,arms",True,strength,21,8,59.0,bodybuilding,
9630,2025-09-11T00:16:17.154994,26.0,28.2,30.3,1,0,64,194,130,37.4,weight_loss,30,2,56,evening,partner,excellent,moderate,6,3.3,sedentary,minor,full_gym,7.0,WOD-7177,full_body,True,hiit,10,10,51.0,crossfit,
6681,2025-09-20T00:16:17.069851,19.0,22.2,19.1,1,1,64,201,137,38.0,flexibility,30,3,69,night,solo,excellent,low,8,2.6,sedentary,none,outdoor,4.0,Yin Yoga Flow,"full_body,flexibility",True,flexibility,21,5,23.0,yoga_patterns,
4196,2026-04-15T00:16:16.994519,19.0,20.7,28.7,1,1,70,201,131,38.9,general_health,45,6,47,night,group,good,low,1,1.0,very_active,chronic,none,5.0,Legs - Intermediate Day 2,"legs,core",True,strength,31,7,64.0,bodybuilding,
5563,2025-08-03T00:16:17.037504,26.0,28.2,22.8,1,0,54,194,140,41.1,flexibility,20,1,100,night,online_class,poor,high,6,1.1,lightly_active,major,full_gym,3.0,WOD-3538,full_body,True,hiit,10,5,51.0,crossfit,
4841,2025-10-05T00:16:17.016779,23.0,22.9,14.0,5,4,68,197,129,48.0,general_health,20,7,55,morning,group,good,moderate,3,3.1,sedentary,none,full_gym,5.0,WOD-9954,full_body,True,hiit,12,10,50.0,crossfit,
4656,2026-03-13T00:16:17.011330,27.0,30.1,22.4,3,1,75,193,118,46.9,general_health,45,2,55,morning,solo,fair,moderate,5,1.2,lightly_active,none,none,4.0,Yin Yoga Flow,"full_body,flexibility",False,flexibility,30,5,45.0,yoga_patterns,
8415,2025-06-10T00:16:17.120880,26.0,26.5,22.1,1,0,61,194,133,33.4,athletic_performance,90,5,81,morning,group,fair,high,7,1.7,lightly_active,none,full_gym,9.0,   Push - Novice Day 1 ### ,"chest,shoulders,arms",True,strength,42,6,111.0,bodybuilding,
4169,2025-06-30T00:16:16.994519,23.0,26.8,21.2,1,1,73,197,124,40.6,flexibility,30,3,84,morning,online_class,excellent,high,7,3.8,extremely_active,chronic,outdoor,4.0,Legs - Intermediate Day 3,"legs,core",True,strength,21,6,56.0,bodybuilding,
3850,2025-07-11T00:16:16.987428,26.0,27.3,20.7,10,8,54,194,140,60.2,weight_loss,30,4,83,morning,partner,good,chronic,4,1.9,very_active,minor,none,5.0,WOD-4904,full_body,True,hiit,12,10,60.0,crossfit,
7792,2025-06-16T00:16:17.098671,,24.8,16.5,4,2,70,195,125,43.7,rehabilitation,90,3,100,afternoon,online_class,fair,low,8,2.5,sedentary,none,home_gym,7.0,Lower - Intermediate Day 4,"legs,core",True,strength,75,7,186.0,bodybuilding,
9708,2025-09-01T00:16:17.154994,29.0,,19.0,2,1,61,191,130,39.5,endurance,90,2,100,afternoon,group,excellent,chronic,5,3.3,extremely_active,major,minimal,5.0,Upper - Novice Day 1,"chest,back,shoulders,arms",True,strength,42,4,123.0,bodybuilding,
5254,2025-05-30T00:16:17.029208,27.0,30.1,24.5,1,1,66,193,127,33.7,strength,90,1,92,afternoon,online_class,excellent,moderate,8,1.0,moderately_active,minor,outdoor,5.0,Restorative Flow,"full_body,flexibility",True,flexibility,31,4,46.0,yoga_patterns,
9858,2025-06-28T00:16:17.162435,28.0,30.4,27.5,1,0,62,192,130,40.9,athletic_performance,20,4,56,afternoon,group,excellent,moderate,10,2.0,very_active,minor,none,9.0,WOD-3569,full_body,True,hiit,10,7,55.0,crossfit,
5534,2025-07-22T00:16:17.037504,36.0,21.5,20.3,7,6,63,184,121,53.4,muscle_gain,30,2,76,evening,group,poor,moderate,5,2.1,very_active,major,full_gym,10.0,Vinyasa Flow,"full_body,flexibility",False,flexibility,20,3,21.0,yoga_patterns,
2415,2025-11-21T00:16:16.943466,40.0,,13.1,6,3,64,180,116,49.3,muscle_gain,60,5,100,morning,solo,good,moderate,5,3.1,sedentary,none,minimal,3.0,Bro Split - Intermediate Day 2,"legs,arms,core",True,strength,60,7,129.0,bodybuilding,
3555,2025-11-24T00:16:16.978122,18.0,28.8,32.0,1,0,70,202,132,33.7,weight_loss,30,5,56,evening,online_class,fair,low,2,1.7,lightly_active,chronic,outdoor,3.0,Hatha Flow,"full_body,flexibility",True,flexibility,21,3,30.0,yoga_patterns,
4692,2025-12-25T00:16:17.012346,29.0,26.7,15.7,1,0,82,191,109,33.2,endurance,45,2,66,afternoon,online_class,fair,moderate,8,2.4,very_active,minor,none,6.0,WOD-8020,full_body,True,hiit,14,9,68.0,crossfit,
4499,2026-01-28T00:16:17.006980,23.0,33.9,35.1,5,4,69,197,128,45.4,weight_loss,30,3,59,night,online_class,fair,high,3,3.6,lightly_active,minor,minimal,5.0,Restorative Flow,"full_body,flexibility",True,flexibility,30,3,50.0,yoga_patterns,
2196,2026-02-07T00:16:16.937857,32.0,25.0,14.1,10,10,60,188,128,65.2,rehabilitation,60,2,81,morning,solo,excellent,chronic,5,3.6,extremely_active,none,full_gym,9.0,Push - Novice Day 6,"chest,shoulders,arms",True,strength,72,7,180.0,bodybuilding,
5046,2025-07-29T00:16:17.022219,61.0,24.3,21.7,1,1,60,159,99,33.5,general_health,45,4,66,morning,group,poor,high,7,1.5,moderately_active,none,full_gym,,Upper - Advanced Day 3,"chest,back,shoulders,arms",True,strength,31,7,75.0,bodybuilding,
2601,2025-07-28T00:16:16.949318,33.0,29.4,21.1,1,1,64,187,123,41.7,general_health,45,5,74,evening,online_class,good,moderate,6,2.2,lightly_active,none,full_gym,5.0,WOD-1971,full_body,True,hiit,10,8,53.0,crossfit,
1519,2026-01-20T00:16:16.916482,47.0,23.7,17.6,5,4,72,173,101,49.1,strength,90,4,63,evening,group,fair,moderate,6,2.4,lightly_active,major,none,6.0,Legs - Intermediate Day 5,"legs,core",True,strength,90,5,213.0,bodybuilding,
4765,2025-08-09T00:16:17.014330,27.0,24.0,23.7,6,3,64,193,129,53.1,general_health,90,4,68,evening,solo,fair,moderate,9,1.9,sedentary,none,outdoor,6.0,Lower - Intermediate Day 5,"legs,core",True,strength,90,7,216.0,bodybuilding,
4315,2025-06-29T00:16:17.001362,20.0,24.2,20.9,3,2,60,200,140,40.8,endurance,45,4,62,afternoon,solo,excellent,low,7,2.4,very_active,chronic,none,7.0,Lower - Advanced Day 1,"legs,core",True,strength,45,9,108.0,bodybuilding,
3367,2025-05-05T00:16:16.973167,20.0,18.8,20.0,1,0,58,200,142,37.0,muscle_gain,30,4,81,morning,online_class,fair,chronic,7,1.2,moderately_active,none,minimal,7.0,WOD-2504,full_body,True,hiit,21,9,72.0,crossfit,
6059,2026-03-16T00:16:17.049923,21.0,31.8,26.5,4,2,65,199,134,48.6,strength,15,4,76,morning,solo,good,moderate,7,2.4,moderately_active,minor,minimal,2.0,WOD-1859,full_body,True,hiit,15,8,87.0,crossfit,
6467,2026-01-15T00:16:17.064623,33.0,23.7,29.6,1,0,64,187,123,34.4,athletic_performance,30,7,39,morning,online_class,good,moderate,5,2.3,sedentary,none,home_gym,6.0,Restorative Flow,"full_body,flexibility",False,flexibility,21,3,24.0,yoga_patterns,
7020,2025-11-08T00:16:17.075618,24.0,25.2,37.9,1,0,58,196,138,39.4,strength,45,4,53,morning,group,excellent,low,8,2.9,extremely_active,minor,home_gym,6.0,Upper - Intermediate Day 3,"chest,back,shoulders,arms",True,strength,31,7,78.0,bodybuilding,
2634,2025-10-07T00:16:16.950275,18.0,24.1,16.8,1,0,76,202,126,37.3,endurance,90,2,63,afternoon,group,excellent,high,9,2.7,moderately_active,none,home_gym,8.0,Power Yoga Flow,"full_body,flexibility",True,flexibility,14,4,16.0,yoga_patterns,
9892,2026-03-30T00:16:17.163435,37.0,25.7,27.8,4,2,62,183,121,41.9,rehabilitation,15,1,69,night,online_class,fair,low,5,1.4,sedentary,major,minimal,1.0,WOD-6538,full_body,True,hiit,15,8,70.0,crossfit,
5634,2026-03-23T00:16:17.040630,39.0,23.7,21.1,1,1,48,181,133,36.3,endurance,60,4,91,afternoon,solo,good,chronic,5,1.9,sedentary,none,full_gym,6.0,Pull - Novice Day 4,"back,arms",True,strength,31,6,73.0,bodybuilding,
8440,2025-11-28T00:16:17.121879,42.0,30.5,28.4,10,10,52,178,126,60.2,athletic_performance,45,7,94,night,partner,good,low,2,2.8,sedentary,minor,home_gym,9.0,Full Body - Advanced Day 6,"arms,back,chest",True,strength,54,10,164.0,bodybuilding,
5923,2025-10-30T00:16:17.048924,42.0,25.0,15.9,3,3,70,178,108,41.6,strength,30,3,77,morning,solo,excellent,chronic,10,1.2,very_active,major,full_gym,3.0,Pull - Intermediate Day 5,"back,arms",True,strength,30,5,75.0,bodybuilding,
9051,2026-01-26T00:16:17.138551,18.0,27.8,25.5,1,0,68,202,134,41.4,athletic_performance,30,1,44,afternoon,online_class,fair,high,8,4.0,extremely_active,minor,none,8.0,WOD-7285,full_body,True,hiit,21,8,107.0,crossfit,
2435,2025-08-29T00:16:16.944472,25.0,18.6,26.3,1,0,52,195,143,39.0,strength,45,4,61,evening,group,good,low,9,1.1,moderately_active,minor,full_gym,5.0,Legs - Advanced Day 2,"legs,core",True,strength,31,9,57.0,bodybuilding,
8523,2025-09-13T00:16:17.123878,24.0,28.9,26.0,4,4,58,196,138,44.9,flexibility,90,7,86,night,group,good,moderate,9,1.8,lightly_active,none,home_gym,5.0,Yin Yoga Flow,"full_body,flexibility",False,flexibility,90,4,130.0,yoga_patterns,
7208,2025-10-22T00:16:17.086364,29.0,30.5,25.4,1,0,61,191,130,37.1,athletic_performance,45,4,98,afternoon,online_class,fair,high,8,3.6,extremely_active,minor,full_gym,3.0,WOD-4175,full_body,True,hiit,10,9,55.0,crossfit,
7421,2025-06-23T00:16:17.091666,30.0,27.9,14.1,1,0,58,190,132,38.0,muscle_gain,45,5,88,afternoon,partner,fair,low,8,1.2,lightly_active,none,full_gym,7.0,WOD-8440,full_body,True,hiit,10,9,51.0,crossfit,
7051,2025-07-30T00:16:17.075618,48.0,26.2,21.3,1,0,56,172,116,40.4,rehabilitation,90,3,77,evening,online_class,poor,high,6,3.4,moderately_active,none,full_gym,7.0,Pull - Novice Day 3,"back,arms",True,strength,62,4,162.0,bodybuilding,
6065,2026-01-09T00:16:17.049923,24.0,27.1,30.1,8,6,56,196,140,55.9,athletic_performance,90,6,71,afternoon,partner,fair,low,5,0.6,moderately_active,none,none,5.0,Lower - Novice Day 5,"legs,core",True,strength,75,6,203.0,bodybuilding,
4521,2025-11-30T00:16:17.006980,18.0,32.6,25.0,1,0,77,202,125,40.1,weight_loss,30,3,82,evening,solo,excellent,low,9,2.5,extremely_active,none,none,9.0,Lower - Intermediate Day 6,"legs,core",True,strength,21,8,68.0,bodybuilding,
5588,2025-06-15T00:16:17.037504,33.0,23.7,31.7,6,4,58,187,129,46.9,endurance,90,1,76,morning,online_class,excellent,moderate,5,1.6,sedentary,major,home_gym,6.0,Legs - Novice Day 2,"legs,core",True,strength,75,4,177.0,bodybuilding,
3546,2025-07-03T00:16:16.978122,18.0,23.4,21.5,1,0,56,202,146,34.8,endurance,90,3,41,evening,solo,good,high,5,0.9,sedentary,chronic,none,,Upper - Advanced Day 6,"chest,back,shoulders,arms",True,strength,62,8,145.0,bodybuilding,
6359,2025-12-05T00:16:17.061610,32.0,29.7,14.1,3,3,57,188,131,36.2,flexibility,45,1,100,night,partner,good,moderate,6,2.5,sedentary,none,home_gym,3.0,WOD-4275,full_body,True,hiit,15,10,81.0,crossfit,
6387,2025-08-10T00:16:17.062629,32.0,23.2,19.5,7,4,66,188,122,54.1,rehabilitation,90,4,73,afternoon,online_class,good,low,2,3.0,moderately_active,major,none,8.0,Full Body - Advanced Day 2,"back,shoulders,core",True,strength,45,7,104.0,bodybuilding,
9068,2026-03-30T00:16:17.139550,27.0,21.6,21.0,1,1,70,193,123,36.7,muscle_gain,60,6,39,morning,online_class,good,chronic,8,3.0,lightly_active,none,none,,Legs - Intermediate Day 2,"legs,core",True,strength,42,7,90.0,bodybuilding,
5532,2025-05-23T00:16:17.037504,19.0,29.2,22.6,2,1,63,201,138,41.0,endurance,90,5,35,afternoon,solo,good,moderate,7,1.2,very_active,none,none,9.0,Upper - Intermediate Day 6,"chest,back,shoulders,arms",True,strength,52,8,151.0,bodybuilding,
5445,2025-05-24T00:16:17.035175,23.0,25.9,13.6,8,5,50,197,147,56.1,strength,45,5,47,evening,group,fair,moderate,10,2.6,moderately_active,none,none,6.0,WOD-1107,full_body,True,hiit,20,9,94.0,crossfit,
518,2026-04-30T00:16:16.887276,53.0,27.0,24.4,2,2,68,167,99,37.4,rehabilitation,45,6,58,afternoon,solo,fair,low,7,1.8,sedentary,none,none,3.0,Hatha Flow,"full_body,flexibility",True,flexibility,31,4,41.0,yoga_patterns,
6513,2025-06-04T00:16:17.064623,23.0,21.1,17.0,1,1,59,197,138,38.7,athletic_performance,90,4,100,evening,online_class,excellent,moderate,7,4.4,lightly_active,none,outdoor,7.0,Pull - Novice Day 2,"back,arms",True,strength,42,6,88.0,bodybuilding,
6161,2026-02-14T00:16:17.055635,39.0,29.2,20.1,5,3,54,181,127,46.3,flexibility,90,4,70,night,online_class,good,low,7,4.1,lightly_active,minor,home_gym,3.0,Bro Split - Advanced Day 2,"legs,core,chest",True,strength,45,9,131.0,bodybuilding,
7320,2025-09-29T00:16:17.089350,26.0,23.2,11.2,1,0,84,194,110,41.4,general_health,30,4,58,morning,solo,good,high,7,1.8,sedentary,none,home_gym,7.0,Hatha Flow,"full_body,flexibility",True,flexibility,21,5,24.0,yoga_patterns,
9352,2025-11-02T00:16:17.147747,32.0,24.6,15.0,4,2,57,188,131,46.9,endurance,60,6,97,afternoon,group,good,high,3,2.8,sedentary,minor,full_gym,10.0,Restorative Flow,"full_body,flexibility",True,flexibility,20,3,24.0,yoga_patterns,
8330,2025-05-05T00:16:17.118468,41.0,20.7,19.3,1,0,63,179,116,43.8,flexibility,90,5,29,evening,solo,fair,chronic,5,2.6,extremely_active,none,home_gym,4.0,Full Body - Novice Day 3,"arms,legs,chest",True,strength,52,6,107.0,bodybuilding,
1416,2026-04-29T00:16:16.913525,56.0,29.3,27.1,10,9,39,164,125,60.6,athletic_performance,60,1,77,evening,partner,fair,chronic,1,1.3,extremely_active,none,home_gym,8.0,Pull - Novice Day 6,"back,arms",True,strength,72,6,210.0,bodybuilding,
4665,2025-08-30T00:16:17.011330,36.0,19.7,17.1,10,8,54,184,130,61.7,muscle_gain,45,4,79,evening,partner,good,low,1,2.7,lightly_active,none,outdoor,6.0,WOD-3538,full_body,True,hiit,14,9,50.0,crossfit,
4457,2025-10-18T00:16:17.001362,31.0,25.1,13.9,6,4,49,189,140,47.5,muscle_gain,30,3,85,evening,group,good,moderate,3,3.1,sedentary,minor,full_gym,6.0,WOD-8491,full_body,True,hiit,15,9,69.0,crossfit,
2762,2025-11-18T00:16:16.954279,33.0,29.5,29.1,6,5,61,187,126,55.8,flexibility,90,4,66,evening,solo,good,low,6,2.5,lightly_active,none,minimal,10.0,Push - Novice Day 5,"chest,shoulders,arms",True,strength,45,7,132.0,bodybuilding,
5912,2025-10-10T00:16:17.048924,26.0,24.4,32.2,3,3,67,194,127,43.6,weight_loss,20,4,100,evening,partner,good,moderate,8,2.1,very_active,major,outdoor,8.0,WOD-8284,full_body,True,hiit,15,7,67.0,crossfit,
4856,2025-06-20T00:16:17.016779,32.0,23.6,18.6,4,3,74,188,114,52.1,endurance,60,3,62,night,solo,good,moderate,2,3.5,sedentary,none,full_gym,6.0,Pull - Advanced Day 1,"back,arms",True,strength,60,9,,bodybuilding,
9123,2025-05-24T00:16:17.140549,24.0,23.3,24.1,1,0,79,196,117,36.8,athletic_performance,90,2,98,afternoon,partner,excellent,moderate,6,2.9,sedentary,none,full_gym,5.0,Lower - Novice Day 5,"legs,core",True,strength,31,6,72.0,bodybuilding,
128,2025-07-28T00:16:16.874735,30.0,18.9,17.8,1,0,73,190,117,33.7,general_health,45,5,84,evening,group,excellent,high,5,2.0,very_active,chronic,full_gym,4.0,Pull - Intermediate Day 2,"back,arms",True,strength,31,6,58.0,bodybuilding,
3475,2025-10-06T00:16:16.975070,36.0,23.5,24.6,3,2,63,184,121,44.0,flexibility,45,2,37,morning,group,poor,chronic,7,2.9,moderately_active,major,full_gym,8.0,Pull - Advanced Day 5,"back,arms",True,strength,45,6,,bodybuilding,
8327,2025-05-09T00:16:17.118468,18.0,20.6,27.2,1,0,64,202,138,41.9,rehabilitation,90,4,84,morning,group,good,low,6,1.6,extremely_active,minor,outdoor,7.0,Pull - Advanced Day 3,"back,arms",True,strength,31,9,63.0,bodybuilding,
4311,2025-06-30T00:16:17.001362,20.0,27.4,28.9,4,2,75,200,125,42.2,general_health,30,7,78,night,online_class,good,low,6,2.5,moderately_active,none,none,9.0,Lower - Novice Day 2,"legs,core",True,strength,30,7,82.0,bodybuilding,
2439,2026-04-08T00:16:16.944472,47.0,24.4,26.6,1,1,51,173,122,38.4,endurance,45,5,92,evening,partner,excellent,moderate,10,3.3,extremely_active,none,minimal,5.0,Legs - Novice Day 2,"legs,core",True,strength,31,6,75.0,bodybuilding,
3766,2026-04-20T00:16:16.985430,26.0,18.9,12.4,4,3,75,194,119,44.6,strength,45,2,44,night,group,excellent,high,5,2.9,extremely_active,none,minimal,4.0,WOD-9410,full_body,True,hiit,30,7,103.0,crossfit,
7332,2025-05-26T00:16:17.089662,33.0,28.4,30.1,7,5,59,187,128,55.8,flexibility,30,3,52,evening,online_class,good,moderate,8,2.4,sedentary,minor,minimal,7.0,Legs - Intermediate Day 4,"legs,core",True,strength,30,7,85.0,bodybuilding,
8512,2025-06-03T00:16:17.123878,29.0,28.0,15.8,2,1,51,191,140,38.0,general_health,90,4,78,afternoon,solo,good,chronic,5,3.5,moderately_active,none,minimal,6.0,Restorative Flow,"full_body,flexibility",False,flexibility,31,4,43.0,yoga_patterns,
6227,2026-01-18T00:16:17.057623,25.0,22.5,19.9,1,1,69,195,126,33.9,strength,30,7,40,evening,solo,good,high,7,1.8,very_active,none,outdoor,5.0,WOD-7265,full_body,True,hiit,10,7,41.0,crossfit,
8366,2025-09-06T00:16:17.119442,22.0,29.3,21.5,1,0,67,198,131,40.5,flexibility,45,2,41,evening,group,excellent,low,4,1.8,sedentary,none,full_gym,6.0,Legs - Intermediate Day 2,"legs,core",True,strength,31,7,90.0,bodybuilding,
